,PROVINCIA,CPROV,MUNICIPIO,CP
2789,18-GRANADA,18,18192-VILLANUEVA MESIA,18192
2790,18-GRANADA,18,18193-VIZNAR,18193
2791,18-GRANADA,18,18196-ZAFARRAYA,18196
2792,18-GRANADA,18,18200-ZAGRA,18200
2793,18-GRANADA,18,18198-ZUJAR,18198
2794,19-GUADALAJARA,19,19001-ABANADES,19001
2795,19-GUADALAJARA,19,19002-ABLANQUE,19002
2796,19-GUADALAJARA,19,19003-ADOBES,19003
2797,19-GUADALAJARA,19,19005-ALAMINOS,19005
2798,19-GUADALAJARA,19,19006-ALARILLA,19006
2799,19-GUADALAJARA,19,19007-ALBALATE DE ZORITA,19007
2800,19-GUADALAJARA,19,19008-ALBARES,19008
2801,19-GUADALAJARA,19,19009-ALBENDIEGO,19009
2802,19-GUADALAJARA,19,19011-ALCOCER,19011
2803,19-GUADALAJARA,19,19012-ALCOLEA DE LAS PEÑAS,19012
2804,19-GUADALAJARA,19,19013-ALCOLEA DEL PINAR,19013
2805,19-GUADALAJARA,19,19015-ALCOROCHES,19015
2806,19-GUADALAJARA,19,19018-ALDEANUEVA DE GUADALAJARA,19018
2807,19-GUADALAJARA,19,19020-ALGAR DE MESA,19020
2808,19-GUADALAJARA,19,19021-ALGORA,19021
2809,19-GUADALAJARA,19,19022-ALHONDIGA,19022
2810,19-GUADALAJARA,19,19023-ALIQUE,19023
2811,19-GUADALAJARA,19,19024-ALMADRONES,19024
2812,19-GUADALAJARA,19,19026-ALMOGUERA,19026
2813,19-GUADALAJARA,19,19027-ALMONACID DE ZORITA,19027
2814,19-GUADALAJARA,19,19028-ALOCEN,19028
2815,19-GUADALAJARA,19,19029-ALOVERA,19029
2816,19-GUADALAJARA,19,19032-ALUSTANTE,19032
2817,19-GUADALAJARA,19,19036-ANGON,19036
2818,19-GUADALAJARA,19,19037-ANGUITA,19037
2819,19-GUADALAJARA,19,19038-ANQUELA DEL DUCADO,19038
2820,19-GUADALAJARA,19,19039-ANQUELA DEL PEDREGAL,19039
2821,19-GUADALAJARA,19,19041-ARANZUEQUE,19041
2822,19-GUADALAJARA,19,19042-ARBANCON,19042
2823,19-GUADALAJARA,19,19043-ARBETETA,19043
2824,19-GUADALAJARA,19,19045-ARGECILLA,19045
2825,19-GUADALAJARA,19,19046-ARMALLONES,19046
2826,19-GUADALAJARA,19,19047-ARMUÑA DE TAJUÑA,19047
2827,19-GUADALAJARA,19,19048-ARROYO DE LAS FRAGUAS,19048
2828,19-GUADALAJARA,19,19050-ATANZON,19050
2829,19-GUADALAJARA,19,19051-ATIENZA,19051
2830,19-GUADALAJARA,19,19052-AUÑON,19052
2831,19-GUADALAJARA,19,19054-AZUQUECA DE HENARES,19054
2832,19-GUADALAJARA,19,19055-BAIDES,19055
2833,19-GUADALAJARA,19,19060-BARRIOPEDRO,19060
2834,19-GUADALAJARA,19,19058-BAÑOS DE TAJO,19058
2835,19-GUADALAJARA,19,19059-BAÑUELOS,19059
2836,19-GUADALAJARA,19,19062-BERNINCHES,19062
2837,19-GUADALAJARA,19,19065-BRIHUEGA,19065
2838,19-GUADALAJARA,19,19066-BUDIA,19066
2839,19-GUADALAJARA,19,19067-BUJALARO,19067
2840,19-GUADALAJARA,19,19069-BUSTARES,19069
2841,19-GUADALAJARA,19,19070-CABANILLAS DEL CAMPO,19070
2842,19-GUADALAJARA,19,19072-CAMPILLO DE DUEÑAS,19072
2843,19-GUADALAJARA,19,19073-CAMPILLO DE RANAS,19073
2844,19-GUADALAJARA,19,19074-CAMPISABALOS,19074
2845,19-GUADALAJARA,19,19077-CANREDONDO,19077
2846,19-GUADALAJARA,19,19078-CANTALOJAS,19078
2847,19-GUADALAJARA,19,19084-CASA DE UCEDA,19084
2848,19-GUADALAJARA,19,19087-CASAS DE SAN GALINDO,19087
2849,19-GUADALAJARA,19,19088-CASPUEÑAS,19088
2850,19-GUADALAJARA,19,19089-CASTEJON DE HENARES,19089
2851,19-GUADALAJARA,19,19090-CASTELLAR DE LA MUELA,19090
2852,19-GUADALAJARA,19,19092-CASTILFORTE,19092
2853,19-GUADALAJARA,19,19094-CASTILNUEVO,19094
2854,19-GUADALAJARA,19,19079-CAÑIZAR,19079
2855,19-GUADALAJARA,19,19095-CENDEJAS DE ENMEDIO,19095
2856,19-GUADALAJARA,19,19096-CENDEJAS DE LA TORRE,19096
2857,19-GUADALAJARA,19,19097-CENTENERA,19097
2858,19-GUADALAJARA,19,19124-CHECA,19124
2859,19-GUADALAJARA,19,19125-CHEQUILLA,19125
2860,19-GUADALAJARA,19,19127-CHILLARON DEL REY,19127
2861,19-GUADALAJARA,19,19126-CHILOECHES,19126
2862,19-GUADALAJARA,19,19101-CIFUENTES,19101
2863,19-GUADALAJARA,19,19103-CINCOVILLAS,19103
2864,19-GUADALAJARA,19,19104-CIRUELAS,19104
2865,19-GUADALAJARA,19,19105-CIRUELOS DEL PINAR,19105
2866,19-GUADALAJARA,19,19107-COBETA,19107
2867,19-GUADALAJARA,19,19109-COGOLLOR,19109
2868,19-GUADALAJARA,19,19110-COGOLLUDO,19110
2869,19-GUADALAJARA,19,19113-CONDEMIOS DE ABAJO,19113
2870,19-GUADALAJARA,19,19114-CONDEMIOS DE ARRIBA,19114
2871,19-GUADALAJARA,19,19115-CONGOSTRINA,19115
2872,19-GUADALAJARA,19,19116-COPERNAL,19116
2873,19-GUADALAJARA,19,19118-CORDUENTE,19118
2874,19-GUADALAJARA,19,19128-DRIEBES,19128
2875,19-GUADALAJARA,19,19129-DURON,19129
2876,19-GUADALAJARA,19,19081-EL CARDOSO DE LA SIERRA,19081
2877,19-GUADALAJARA,19,19085-EL CASAR,19085
2878,19-GUADALAJARA,19,19122-EL CUBILLO DE UCEDA,19122
2879,19-GUADALAJARA,19,19236-EL OLIVAR,19236
2880,19-GUADALAJARA,19,19241-EL ORDIAL,19241
2881,19-GUADALAJARA,19,19254-EL PEDREGAL,19254
2882,19-GUADALAJARA,19,19265-EL POBO DE DUEÑAS,19265
2883,19-GUADALAJARA,19,19279-EL RECUENCO,19279
2884,19-GUADALAJARA,19,19313-EL SOTILLO,19313
2885,19-GUADALAJARA,19,19130-EMBID,19130
2886,19-GUADALAJARA,19,19131-ESCAMILLA,19131
2887,19-GUADALAJARA,19,19132-ESCARICHE,19132
2888,19-GUADALAJARA,19,19133-ESCOPETE,19133
2889,19-GUADALAJARA,19,19134-ESPINOSA DE HENARES,19134
2890,19-GUADALAJARA,19,19135-ESPLEGARES,19135
2891,19-GUADALAJARA,19,19136-ESTABLES,19136
2892,19-GUADALAJARA,19,19137-ESTRIEGANA,19137
2893,19-GUADALAJARA,19,19138-FONTANAR,19138
2894,19-GUADALAJARA,19,19139-FUEMBELLIDA,19139
2895,19-GUADALAJARA,19,19140-FUENCEMILLAN,19140
2896,19-GUADALAJARA,19,19142-FUENTELAHIGUERA DE ALBATAGES,19142
2897,19-GUADALAJARA,19,19143-FUENTELENCINA,19143
2898,19-GUADALAJARA,19,19144-FUENTELSAZ,19144
2899,19-GUADALAJARA,19,19145-FUENTELVIEJO,19145
2900,19-GUADALAJARA,19,19146-FUENTENOVILLA,19146
2901,19-GUADALAJARA,19,19148-GAJANEJOS,19148
2902,19-GUADALAJARA,19,19149-GALAPAGOS,19149
2903,19-GUADALAJARA,19,19150-GALVE DE SORBE,19150
2904,19-GUADALAJARA,19,19154-GASCUEÑA DE BORNOVA,19154
2905,19-GUADALAJARA,19,19900-GUADALAJARA,19900
2906,19-GUADALAJARA,19,19158-HENCHE,19158
2907,19-GUADALAJARA,19,19159-HERAS DE AYUSO,19159
2908,19-GUADALAJARA,19,19160-HERRERIA,19160
2909,19-GUADALAJARA,19,19161-HIENDELAENCINA,19161
2910,19-GUADALAJARA,19,19162-HIJES,19162
2911,19-GUADALAJARA,19,19164-HITA,19164
2912,19-GUADALAJARA,19,19165-HOMBRADOS,19165
2913,19-GUADALAJARA,19,19168-HONTOBA,19168
2914,19-GUADALAJARA,19,19169-HORCHE,19169
2915,19-GUADALAJARA,19,19171-HORTEZUELA DE OCEN,19171
2916,19-GUADALAJARA,19,19173-HUERMECES DEL CERRO,19173
2917,19-GUADALAJARA,19,19174-HUERTAHERNANDO,19174
2918,19-GUADALAJARA,19,19177-HUEVA,19177
2919,19-GUADALAJARA,19,19178-HUMANES,19178
2920,19-GUADALAJARA,19,19179-ILLANA,19179
2921,19-GUADALAJARA,19,19181-INIESTOLA,19181
2922,19-GUADALAJARA,19,19182-INVIERNAS LAS,19182
2923,19-GUADALAJARA,19,19184-IRUESTE,19184
2924,19-GUADALAJARA,19,19185-JADRAQUE,19185
2925,19-GUADALAJARA,19,19186-JIRUEQUE,19186
2926,19-GUADALAJARA,19,19064-LA BODERA,19064
2927,19-GUADALAJARA,19,19172-LA HUERCE,19172
2928,19-GUADALAJARA,19,19213-LA MIERLA,19213
2929,19-GUADALAJARA,19,19216-LA MIÑOSA,19216
2930,19-GUADALAJARA,19,19238-LA OLMEDA DE JADRAQUE,19238
2931,19-GUADALAJARA,19,19325-LA TOBA,19325
2932,19-GUADALAJARA,19,19402-LA YUNTA,19402
2933,19-GUADALAJARA,19,19190-LEDANCA,19190
2934,19-GUADALAJARA,19,19191-LORANCA DE TAJUÑA,19191
2935,19-GUADALAJARA,19,19192-LUPIANA,19192
2936,19-GUADALAJARA,19,19193-LUZAGA,19193
2937,19-GUADALAJARA,19,19194-LUZON,19194
2938,19-GUADALAJARA,19,19196-MAJAELRAYO,19196
2939,19-GUADALAJARA,19,19197-MALAGA DEL FRESNO,19197
2940,19-GUADALAJARA,19,19198-MALAGUILLA,19198
2941,19-GUADALAJARA,19,19199-MANDAYONA,19199
2942,19-GUADALAJARA,19,19200-MANTIEL,19200
2943,19-GUADALAJARA,19,19201-MARANCHON,19201
2944,19-GUADALAJARA,19,19202-MARCHAMALO,19202
2945,19-GUADALAJARA,19,19203-MASEGOSO DE TAJUÑA,19203
2946,19-GUADALAJARA,19,19204-MATARRUBIA,19204
2947,19-GUADALAJARA,19,19205-MATILLAS,19205
2948,19-GUADALAJARA,19,19206-MAZARETE,19206
2949,19-GUADALAJARA,19,19207-MAZUECOS,19207
2950,19-GUADALAJARA,19,19208-MEDRANDA,19208
2951,19-GUADALAJARA,19,19209-MEGINA,19209
2952,19-GUADALAJARA,19,19210-MEMBRILLERA,19210
2953,19-GUADALAJARA,19,19212-MIEDES DE ATIENZA,19212
2954,19-GUADALAJARA,19,19215-MILLANA,19215
2955,19-GUADALAJARA,19,19214-MILMARCOS,19214
2956,19-GUADALAJARA,19,19217-MIRABUENO,19217
2957,19-GUADALAJARA,19,19218-MIRALRIO,19218
2958,19-GUADALAJARA,19,19219-MOCHALES,19219
2959,19-GUADALAJARA,19,19220-MOHERNANDO,19220
2960,19-GUADALAJARA,19,19221-MOLINA DE ARAGON,19221
2961,19-GUADALAJARA,19,19222-MONASTERIO,19222
2962,19-GUADALAJARA,19,19223-MONDEJAR,19223
2963,19-GUADALAJARA,19,19224-MONTARRON,19224
2964,19-GUADALAJARA,19,19226-MORATILLA DE LOS MELEROS,19226
2965,19-GUADALAJARA,19,19227-MORENILLA,19227
